id,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49
J6wNeQ,1.1614769254306052,-0.5653748252029928,1.3527991991042578,-0.18596123934925127,0.8202229035420368,-0.6047582053468123,1.0105683062492055,0.07607960436516893,-1.3122027201439042,0.6268087940104644,-0.4602847611982547,0.8124575943910493,1.453638815501161,-0.1846053885262885,-0.19880062817329108,0.7316194525833649,-0.40488126638465954,-1.8239583508238233,0.2590138761814,0.4861518476869355,-1.2518365734915304,-1.2966998648789358,1.5559488768596075,-0.1757003660031736,-1.1663037921604582,-0.9023359710366493,1.2722267298827863,-1.4548527497582684,0.08249796484887514,-0.5435691569144575,-0.5811394504126656,0.1596756760596129,-1.78112837760483,-2.1773942319418613,0.6754708350081049,0.030753492056708135,0.6998892068252555,-1.0582753505095495,-0.8569965543215745,0.15206837496202863,0.17404528005009767,0.46707494873255057,-2.697085144928717,2.3859710330659047,-0.04505687058704478,-3.213213932898738,-0.7999903844507807,0.8905450475152329,-0.6360625448523862,-0.09248340814315151
8sopSQ,-0.38341212412362335,-1.4475389128518186,0.3361562394272309,-0.5887116050852438,-1.2158149828865814,1.110331739749102,0.10973056161531362,-0.16093786532716972,1.7038163441589027,0.5211052611237607,-0.6505516173652653,-0.7603287679599553,0.5039879968727308,-1.8779928642109773,1.5656730531885847,-1.3762482804609548,-0.3572141867812751,1.1424565096932016,-1.1428308429954905,-2.0729573323643207,-0.13058613980472317,-0.4440196776336173,-0.22337506499851967,1.132695983640246,-2.3016880358421887,3.4976298481779082,1.822106940762099,1.2462179384682888,2.090380471512926,1.3305899962886636,0.09202841583036632,1.2570319163096721,0.9161245715926246,-1.0237194437716357,-1.2786229862071363,-2.8853817259910226,0.9656626478518043,0.4205664294714059,0.7472419271041522,-0.8008810487891156,-1.073935434960662,-0.9684278001728712,-0.3126025236177352,-1.2714871768492477,-0.6726138411518474,0.44013853017203913,0.9067672919433974,-0.24716233982008726,-4.6405118391237625,0.6528162213197473
cL8yKg,1.4647884374779176,0.3879459269045113,-0.7472855116957358,-1.9952077692057149,0.916212209587808,1.4050764852889772,-0.8039291210522909,0.12499296751891395,4.42783314791589,-0.16066378726440383,0.6131100291493158,1.9071237992178711,1.7241059687182125,3.263442125512888,1.713866303732572,-0.43244666607539467,0.3313212141295776,0.25259296421401944,0.5696539356612917,-0.6419321237213138,-0.2432221914304078,0.34646826952145404,-2.370862043228743,-0.10584074636100624,1.9488701489058617,-1.4617038503044597,-1.0933822124187274,-1.5337607761878522,-0.4829779473014494,-1.480897290396711,-2.470208385848834,0.36913803882662516,-0.2139439426827056,2.712539845635298,-1.3091547248322273,5.346379385832074,0.281664093470629,1.7378931905000201,-0.012136553613375733,-1.1129168200407231,-0.8439054163415901,-0.8662812661562274,2.2066281877053417,-0.8602913477195144,0.08726890994404324,2.6929759534321787,0.18623118707069325,-0.5968737691084779,0.5953022124102388,-0.013028178839023772
g4fPiQ,-0.8085271393467706,0.8284584091360851,-0.01990182018507115,0.40846508194287146,-2.1613795819528856,0.158968090826102,0.6947390072355158,-0.28538786884603395,1.6964977921143634,0.5315547892321654,-0.324905580361222,-0.5269413736534889,-1.0752945413196735,2.4158032884843235,1.0695431951739174,-1.1849232422196163,0.16393896970604585,1.9187219268589462,-0.0072301483526365454,-0.08233628905601305,-0.431461332125528,-0.42592690397541066,-2.6694421107550235,-0.3408600889361971,-3.780815340592637,2.6478401505900857,1.1792698063692784,-1.4476548773811857,-1.2941705334926195,-1.189363375793167,-0.32805536076412545,0.183461099648307,0.09542532581397252,1.8138844759501838,-1.184644468805598,0.599923745087789,-0.9386835826464579,-2.463560838583316,1.2767657172287408,0.1966232146528259,0.9644430322063872,0.20296205969104936,0.5074053421734651,0.06013766294015545,0.3398259741821273,-1.337305143636191,-0.5143656865580022,-1.4794881576238184,0.5108877877218952,-1.521228739216134
vJJ6gA,-0.5892734980209339,-0.03879088090218769,0.4394313810778248,0.4619117748962571,-1.3152138548404948,0.43220312590937054,0.39750432641064504,-1.9531740470345893,-1.7463788023609585,1.4675840876691515,0.7328294280448533,2.475751467710469,0.039460144682198564,-0.6397096217276073,-1.853551193944158,0.05368481676292371,0.14456401367844304,-3.026077099497711,0.3679216862338831,2.0339494571867887,-0.8097506344193356,-1.1843988017732234,-0.23975436535248595,-0.258703703192431,-0.7734616642947809,-1.924153198342737,-0.6656025174607773,0.3376456197510576,0.49109649737304406,0.8393504338514214,-0.40952993665359455,-1.7349771589571563,-0.06262845332268173,-2.4349884426788746,0.8441563131618149,1.801883739649593,-0.16361299252417394,-2.176592663350805,-2.998789907702224,-2.021463484777219,2.3155292298236883,0.09600031972846002,-0.6367491316914704,1.2799236192650427,1.6340846518920562,-0.2806378364531045,-1.2111968807725404,-0.7760245512592172,-1.931090705783012,-0.010092444600029756
ci9H8A,0.2002982827805131,0.8728523139981966,0.8996498998610406,-0.6993312336903237,-0.9008152854631609,0.9917253465122916,-1.856518734063108,0.47562753292875576,1.7771528121616478,-1.2217810965540732,1.0111337995618546,-0.07757909121772516,-1.4202852157207022,-2.503469253453666,-0.9880252725767589,1.0129678744882888,0.10982185042448785,-0.3273666444931478,-0.40525412242780096,0.8920492919596719,2.958874152365203,2.2875929505814065,-1.657674057204484,0.6021381016455856,-1.3266257773438306,-0.15974133183234418,0.6472815991171643,0.7866079202245061,-0.5777531000411394,0.8157638461256692,0.6888997409274465,1.6767452273685706,-0.7660575844164217,-4.077282048389252,-0.38965435014744243,-4.392856237416364,2.0870653442081415,2.558260222253293,2.5421368935230344,1.5373546040613908,2.4211438505028564,-0.11044014402533685,0.718938376250504,-0.9530272672540748,-0.32956156961164634,0.104351521785967,-1.8452739088468864,0.6323378812198757,-5.469451303782259,-0.6613464831550682
GFs_3w,1.7062131264181128,-1.7817994865364613,0.024171403722972006,-2.07490603038583,0.6973957692871734,1.2585394553619305,2.2774874628522968,-0.907368573399665,-0.2532837928853866,-0.32409798703736087,1.7424526152019775,-1.2982716363846345,1.347177967428704,-2.8246144001618743,1.2023641139416574,0.15811174245729454,1.7280685343035158,-0.5893298083311866,-0.4541591724651688,0.3660008904981994,-0.56665581601009,-1.0947358728754633,1.78383659052099,-1.2753585558085732,-2.6330567037829558,-2.864238646319201,-0.5281648909002531,-0.22805471668431723,-1.7447237309250747,-0.3624572805772287,-0.6668560643390442,0.38610027989146645,-1.7206091315680871,-1.8543464251040696,-0.9688158496934718,-5.531043131477306,0.7199791079930629,-1.6211291737337241,3.0519435965061814,1.1092705902501403,1.7364813137147919,0.6075205931748471,-1.8263275281364393,0.21253061957080674,-0.10758310507422116,-0.174965103389393,-0.8805354657040897,0.12523242362928677,5.196343354111155,-0.8576695422847639
P59htQ,0.8872954852808994,-0.8101143975631098,-0.8264315462150241,0.8798367115488909,0.2142012248037451,-0.00801954126574097,-0.30232144828716584,-0.1495347151703363,1.5887613363372193,1.063037077389167,-0.04670772579893247,0.7707400019211185,0.40145826165089304,-2.4170144457324385,-0.3933697106110119,0.7335754265799087,-0.3770209972099009,-1.82138779992053,-0.6724903596048236,1.2162106069705712,-1.2596521830702936,-0.08016475711136685,1.3277155402024907,-0.21499789780052045,-1.5859149123615799,-3.2266113740613243,-0.7752856636333884,-0.5123277181007833,-1.539317573239566,0.10232399660702961,-0.9736743387391147,0.3215546634231049,-0.08661926429741104,0.5782628946333482,0.8330534147309037,-2.7696494274568897,0.19001398521904433,-0.9580640671714928,3.3663088043908016,0.8880586886475159,-1.5022052334124585,0.6169166641422921,-0.07751005467620053,0.9446845230987949,-0.673542064347025,1.2161007870932772,-1.683390280528455,0.048064342245887966,4.824372216988643,0.2403280407594052
SDqRXA,-0.4608327186654001,0.1831717881931815,0.7541471881909073,0.8698907955042855,-0.49257354941289133,0.02490182831491319,-0.9278760453081747,-2.8692502211320403,1.2120268675365131,-0.5042039345761757,-1.6651341993661914,1.000425074334018,-0.4164102218853969,0.9803076639547554,0.0696256718276893,0.9975768013761009,1.861456839515228,-4.104743347187009,-0.7547255417401264,-0.6741102226619287,0.5411158339674846,-1.8303833358415176,0.03849251954308164,1.3053257879552584,-0.09849634536050333,1.0893810757442406,0.2498073646989556,0.4803143736972313,-0.678330406957322,-0.5427548480271936,0.5825466893634373,-0.805731307974312,0.09041132583360162,-0.7523470131064689,-0.9717794992977454,3.2488832539883914,0.8681613896350041,-0.07681395708051708,-1.3409817364046601,0.7158438089497051,-0.9617846338400502,0.890447035090777,-0.13733533751382687,-0.14184718576678482,-1.0092890912448047,0.07873928584464777,-0.6306110819979618,-0.0821322341566041,-5.735468468606614,0.3631228053430248
Hk0XUA,-0.9653767132643167,-0.9611573541859781,0.05735808063626263,-0.6213307092290971,-0.4469582563067721,0.2606889205813737,-1.2218164092932606,0.1601728978158708,-4.689207065115916,0.173688161137044,0.5233884996708054,0.521117174994873,0.3148175003428546,2.0640012404873627,0.43122595070247616,0.4257795933843569,-0.5328023244337353,-2.8019981188094594,0.29621625740561797,-1.3988178575726793,-0.6545012996938374,-0.7123416215046527,-1.60255816293353,-1.2106731870702228,2.3957707136241946,1.0911288171665916,0.4660647692116712,0.30610970884805755,0.6855944933609645,-0.5475347055113465,0.9059136380702941,2.2624747283491535,1.3501065770156446,-3.6894446988577294,-0.3767655073769921,0.026477126579459734,-0.11556737789023004,1.3497560244707294,1.7200140300982176,0.7200393618931015,2.482253062146868,-0.5594372413368861,-1.0849889858627098,0.563469686643906,-0.47046692879408636,-0.6818378212225323,1.341708380970204,-0.21596843683095093,-6.464790321860932,-0.4534069409817793
eZ_x6Q,1.6136665055815609,-0.8228971977576872,-0.12420967626992897,1.3807685923243276,1.0048091883264454,0.07979588140630081,-0.8399367468326532,-0.18970184677148075,-1.1432469588668615,-0.1610910679049535,1.5646282549652681,0.09191436973055128,0.607256729831203,0.04131229212034604,-0.6235972987960684,0.7196740371915781,0.3104477548120737,-1.0886338487005385,0.7690257012716322,-0.3730427986117226,1.4847621829440099,0.7672073901376929,0.13546754213522916,-0.5882209220711037,1.7442868593372356,-1.8443035373663224,-1.0524333188591581,-1.8724272850865702,0.7531027284445937,0.8972436854191278,-0.03732542557447627,-1.1026141344671827,1.2627129819100509,1.164481541696526,2.6995298328234725,-0.5707785964680009,0.8237272637318257,1.4043541740058818,2.3045395267737656,-0.5760236722684774,-0.5750254846867172,-1.5184830143119097,-0.14678340706763524,1.8173604722604764,0.8801006304205483,1.8916736419288716,-0.1563287424021691,-0.8883044192748167,2.383970755474328,-0.5227353031912475
cSTl9g,0.5221200711334175,-0.031402382696460396,-0.7258230269342348,-0.3382840615349655,-0.45453496555117723,0.25822685435275394,-0.5749609414295355,0.1577991066740115,1.690396250856137,-1.2647199429727203,0.7772182961884514,0.027643450327457537,1.9617850063007767,-1.7760065505174207,-0.033560472599733306,-1.2144943996917585,0.2833818313510607,-1.556318645713489,-0.1251827247675909,-0.6526247151856478,0.6387872979147815,2.066525081383147,0.44252683835580187,1.3957006771586993,-1.9468880200718435,1.6023559165605215,-0.07566509078858218,-0.05874127535024391,0.9757175598303119,-0.487603403226907,1.3354929619977118,0.0885057560524846,-1.0817142714512111,-0.6723238238926987,-0.6664104957384985,-2.378238853591524,-0.3553357030955944,-2.3928644433600295,-0.6246639501016709,0.46814460019137766,3.1015688950151636,1.402382050930975,-1.2758807717404184,-1.5855520487222674,2.1083058606794,-0.34639075171176514,-0.07681553839571784,-0.34482941162091424,-0.7693558936139706,0.6441153669560713
flQ-tw,-0.4615132905403968,1.233263124854838,0.023898832730677978,-0.2581623503211178,-0.8687173307625817,2.2673070830942312,0.6327637169134005,0.8061179143565125,1.4759181989081667,0.7309201394295722,-0.04160312282426922,0.7754146074171784,-0.9840264409551045,3.5485932737449835,-0.6769092221568538,0.3649237071046703,-0.8411947683634715,1.5696541622134386,-0.22252656784343883,-0.28270339945920336,-0.3760484242648552,1.364042023147622,-1.1470155929121262,-0.2010267517443259,-4.182667488009721,1.4604352924503585,1.1470557590021988,1.0483305892063357,0.30547925498114215,1.3488704362075057,-1.2045148613262333,-0.5626403488366271,-0.46601500781220173,1.8408062430600927,0.8514064492262986,-0.9259562646270569,-0.05493571917826033,-0.36073268812766235,1.8026410881251778,-1.2375484681300286,4.001047466104237,-0.5247330273603544,-0.29536706618346975,0.4664615609775326,0.9846345041285478,0.12777586713079556,-1.267200818707326,-2.158820532102836,3.231972077006224,1.1692198167536467
MbG7LQ,-0.33119650714940846,1.0677325290099233,0.21942205598077633,0.5371276728234281,-0.5899531867191209,1.7326861107003713,-0.3525849738439178,0.8543022122596973,2.615231190939796,0.04650914978107129,-0.5397460075185433,0.993270908921705,-0.01514436031657426,0.3685284033153937,0.5930667045759882,0.12604618934039305,-0.19821105320153937,0.7077697553145699,-1.2397488379697033,1.072047428106755,-0.4383699154737822,0.8508279171564965,0.16049942804348594,-0.8171151498348697,-1.2711071474115263,0.5644870810164861,0.17829760334518147,-1.5101888638041814,0.6672243294899965,1.6211822623116858,-1.1533015751541593,-0.5781304318693093,0.7195922895215413,-0.3025937220975854,0.022194359500382694,-0.7341755040176339,-0.9913547965212212,1.2003002199275992,1.6514048492647204,1.453813310054187,-1.1957897016778536,-1.3069429980675469,-1.80202637113194,0.1408645983160941,-0.5954518981316171,0.010372107579568223,1.0333919313385873,-1.4111827046268077,-0.8476668911853302,1.7415635311895898
AmQidg,-0.08415390343326849,-0.2679243652620796,0.06891841908116898,0.6483618136623384,-0.21580683660536226,0.752930838798759,0.1266528596592294,-2.3352003615099233,1.075825806716231,0.02615736555349571,0.1064836760968378,2.8066234840951725,-0.7256904101998245,-1.9112540455309985,1.620953360207471,-0.6601491876796207,0.3126291276444424,-0.23776616986094423,-0.002173615349920776,0.05267473143663012,0.1837242721389475,1.112667970262873,1.4698534452587257,1.3940691383073538,3.773523300662326,-3.854630221604569,0.4748619897748155,0.23757646781837144,0.1916438356042702,0.11504635882773577,0.6196959200213399,0.6710549147264186,1.073669315007281,1.6811834793537614,0.20070345493974587,-1.1480129644108745,0.2585168663467949,-2.5281427111540964,0.7706140673306565,0.10200261235764643,1.289993049145123,-0.2885408878438701,-0.6255611888433905,1.0592774028912926,0.2134209568973376,-1.6806491247954265,0.018529825938255542,2.5030907868181744,9.193689273089083,-0.9250937848597653
uFCv3A,1.0413939732585753,0.8401726918889905,0.6085306926096722,0.6857621345622689,-0.13041196580816608,0.6846269627195224,0.5875253315175943,-0.537739025723457,-3.7371925380558615,0.10074453427410747,-0.6124670386358734,-0.26507394377694565,-0.5848640685783696,-2.197748998327848,-0.8358340355251794,0.23708800535232122,1.0618955112748816,0.6817707343975048,0.23693597985074186,2.149758260954522,-0.4144626068609535,1.1892809440289556,0.40149140663984995,0.32811265983651655,-4.799388279766306,3.6151650914907414,-1.0154538877418224,-0.00770271832327392,2.0585966214687916,-0.9662444333766864,0.4022851073418292,0.0682933631175063,0.6039237036137812,1.4808640817887357,0.721503344344768,-5.8496409390814,-1.3198823979555534,0.16627068142794843,0.3680984958114413,2.52721848088376,2.650541385657592,1.4203415786588218,1.8515378910025324,0.17878426583988422,0.38857628537239364,-1.3506267668431315,-0.7022939338034564,-0.6950797786294062,-0.4455905841568991,0.8442674312866468
5ioZig,-0.4835867559314352,-0.3381647649786249,-0.48388090395546474,-0.6448464979088327,1.3340250092545212,0.20193192682546643,0.66230145775702,0.12836636507154792,-2.0675816721082176,0.5250069808019858,-0.15286940810575914,-1.1186284704634453,0.28886163391449043,-0.30784131682300575,0.6226973651917275,2.329399960479365,0.06696271192372956,-0.6246939534822478,0.40225665874785993,1.8714043143158732,-1.8816112420622686,-0.3307909164329414,4.430062830558942,0.6299187064867621,-3.023162722393721,0.5253980257730377,0.7312609911403521,-0.4211546557974774,-0.4063668503743096,-0.23187540021684122,-1.4043128714408633,0.46530973392056657,-0.5198368090817646,-2.0805575992652248,-0.13771704689581066,-4.611315587290671,-0.34064402133599075,1.717129173744818,-0.9882970145241494,-1.9437759469784726,4.075319122220215,0.12911582678053787,2.23392334846681,-0.038243203198337815,0.028570954929545395,-1.0667406429537285,-0.0958200589456617,0.646350785179301,1.424564213930705,0.45811295238225536
c-Re7w,-1.5646775828209536,0.04753411273877411,0.9331513903409897,-0.21192874927047856,1.3876549255849608,-0.138205166850906,-0.4524740283912505,1.7276545701490935,-0.22557817076235054,-0.7086453039672069,-1.3788515482351753,0.5265971866758994,0.6855185066318323,-1.1725057778806973,-1.748046173590854,-1.2132661052075897,-1.1575082579761087,-1.231475499885191,-0.24338172240584668,-1.9566211586058226,0.49144312918034183,-0.5866632559334691,1.2504748765400204,-0.3250570853402033,-1.2749641912947387,0.20889173624327495,-0.6970861076799232,-2.0006524893345117,1.1119352376904095,-1.059389895473814,-1.2740453302048083,1.0364143586656482,-0.5452071923804193,-0.6917886891854413,-0.3215994674874503,-4.380445637696712,0.8816800946468347,0.19438089445107454,1.8338643482482029,-2.351878083084108,3.4345673909071595,0.43259335073609617,-0.8729259884640297,-0.16230775326043784,0.03841574900377966,-0.3095691338683404,-0.9442624705555619,0.8392322054548185,1.4865394298295367,1.3628431707022022
